,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1727,5198-EFNBM,Male,TRUE,TRUE,FALSE,57,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,One year,TRUE,Electronic check,90.65000153,5199.799805,FALSE
1728,7516-GMHUV,Male,TRUE,TRUE,FALSE,50,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),105.0500031,5163.299805,FALSE
1729,2585-KTFRE,Male,FALSE,FALSE,TRUE,1,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),70.44999695,70.44999695,FALSE
1730,7994-UYIVZ,Male,FALSE,TRUE,FALSE,8,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),85.65000153,659.4500122,FALSE
1731,2609-IAICY,Female,FALSE,FALSE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,77.15000153,77.15000153,TRUE
1732,6559-RAKOZ,Male,FALSE,TRUE,TRUE,49,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,One year,TRUE,Electronic check,97.94999695,4917.899902,FALSE
1733,1323-OOEPC,Female,FALSE,TRUE,FALSE,53,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),98.40000153,5149.5,TRUE
1734,3200-MNQTF,Male,FALSE,TRUE,FALSE,67,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Two year,FALSE,Credit card (automatic),70.90000153,4677.100098,FALSE
1735,5630-IXDXV,Female,FALSE,FALSE,FALSE,47,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,106.3499985,4849.100098,FALSE
1736,0320-DWVTU,Female,FALSE,FALSE,FALSE,53,TRUE,FALSE,Fiber optic,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Two year,FALSE,Mailed check,99.5,5424.25,FALSE
1737,9135-MGVPY,Male,FALSE,TRUE,FALSE,69,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Mailed check,84.69999695,5878.899902,FALSE
1738,1212-GLHMD,Male,FALSE,FALSE,FALSE,3,TRUE,FALSE,Fiber optic,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Mailed check,86.05000305,244.8500061,FALSE
1739,7878-JGDKK,Male,FALSE,FALSE,FALSE,4,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,44.54999924,220.75,FALSE
1740,1088-AUUZZ,Male,FALSE,TRUE,TRUE,56,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Two year,TRUE,Credit card (automatic),75.84999847,4261.200195,FALSE
1741,0397-GZBBC,Male,TRUE,TRUE,FALSE,59,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),93.84999847,5574.75,TRUE
1742,9588-OZDMQ,Female,FALSE,TRUE,FALSE,2,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,45,89.75,FALSE
1743,7641-EUYET,Male,TRUE,TRUE,TRUE,46,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,100.6999969,4541.200195,TRUE
1744,9921-ZVRHG,Female,FALSE,FALSE,FALSE,14,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,80.44999695,1072,TRUE
1745,1174-FGIFN,Female,FALSE,TRUE,TRUE,28,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,One year,TRUE,Electronic check,90.44999695,2509.25,FALSE
1746,6620-HVDUJ,Male,FALSE,FALSE,FALSE,24,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),60.45000076,1440.75,FALSE
1747,4701-MLJPN,Male,FALSE,FALSE,FALSE,31,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,55.25,1715.650024,TRUE
1748,1032-MAELW,Female,FALSE,TRUE,TRUE,68,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,One year,TRUE,Electronic check,78.44999695,5333.350098,FALSE
1749,7641-TQFHN,Male,FALSE,FALSE,TRUE,39,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Two year,FALSE,Mailed check,100.5500031,3895.350098,FALSE
1750,8622-ZLFKO,Female,FALSE,TRUE,FALSE,6,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,90.75,512.25,FALSE
1751,1596-BBVTG,Male,FALSE,FALSE,FALSE,35,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),75.34999847,2636.050049,TRUE
1752,1134-YWTYF,Male,FALSE,TRUE,FALSE,27,TRUE,FALSE,DSL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,53.79999924,1389.849976,FALSE
1753,6061-GWWAV,Male,FALSE,FALSE,TRUE,41,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,One year,FALSE,Mailed check,70.19999695,2894.550049,FALSE
1754,0679-TDGAK,Male,FALSE,TRUE,TRUE,50,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,One year,FALSE,Electronic check,75.5,4025.600098,FALSE
1755,8433-WXGNA,Male,FALSE,FALSE,FALSE,2,TRUE,FALSE,Fiber optic,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,75.69999695,189.1999969,TRUE
1756,9405-GPBBG,Female,FALSE,FALSE,FALSE,64,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),110.5,7069.25,FALSE
1757,3707-GNWHM,Male,FALSE,FALSE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,74.25,74.25,TRUE
1758,7016-NVRIC,Male,TRUE,TRUE,FALSE,29,TRUE,FALSE,Fiber optic,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,One year,FALSE,Bank transfer (automatic),90.09999847,2656.699951,FALSE
1759,5829-NVSQN,Female,FALSE,TRUE,FALSE,23,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,One year,TRUE,Bank transfer (automatic),68.75,1689.449951,FALSE
1760,8922-LIEGH,Female,TRUE,FALSE,FALSE,25,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,89.69999695,2187.550049,TRUE
1761,8869-LIHMK,Female,FALSE,FALSE,FALSE,64,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),115.0999985,7334.049805,FALSE
1762,8245-UMPYT,Female,TRUE,FALSE,FALSE,16,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,96.40000153,1581.199951,TRUE
1763,5186-SAMNZ,Male,TRUE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),69.5,69.5,TRUE
1764,0447-RXSGD,Male,FALSE,FALSE,FALSE,24,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),99.65000153,2404.850098,FALSE
1765,4927-WWOOZ,Male,FALSE,TRUE,FALSE,2,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,91.44999695,171.4499969,FALSE
1766,5788-YPOEG,Female,FALSE,TRUE,TRUE,34,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Mailed check,84.75,2839.449951,FALSE
1767,5373-SFODM,Male,TRUE,TRUE,FALSE,36,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Credit card (automatic),85.25,3132.75,TRUE
1768,0661-KBKPA,Male,FALSE,TRUE,TRUE,53,TRUE,TRUE,DSL,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Mailed check,78.75,3942.449951,FALSE
1769,3133-PZNSR,Male,FALSE,TRUE,TRUE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Two year,TRUE,Credit card (automatic),97.75,6991.600098,FALSE
1770,8931-GJJIQ,Female,FALSE,FALSE,FALSE,9,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,83.30000305,803.2999878,TRUE
1771,4277-PVRAN,Female,FALSE,FALSE,FALSE,8,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),80.09999847,679.2999878,TRUE
1772,0022-TCJCI,Male,TRUE,FALSE,FALSE,45,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,One year,FALSE,Credit card (automatic),62.70000076,2791.5,TRUE
1773,0722-SVSFK,Female,FALSE,FALSE,FALSE,7,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,100.4000015,715,FALSE
1774,9825-YCXWZ,Female,TRUE,FALSE,FALSE,41,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),101.0999985,4016.199951,FALSE
1775,8565-HBFNN,Male,FALSE,TRUE,FALSE,69,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,One year,TRUE,Credit card (automatic),107.1999969,7317.100098,FALSE
1776,2000-DHJUY,Female,TRUE,TRUE,FALSE,70,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),92.19999695,6474.450195,FALSE
1777,8670-ERCJH,Male,FALSE,FALSE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Bank transfer (automatic),113.4000015,8164.100098,FALSE
1778,7055-JCGNI,Female,FALSE,FALSE,FALSE,70,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),111.9499969,7795.950195,FALSE
1779,4826-DXMUP,Male,FALSE,FALSE,TRUE,35,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,One year,TRUE,Mailed check,72.09999847,2495.149902,FALSE
1780,0952-KMEEH,Male,FALSE,FALSE,FALSE,13,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,FALSE,Mailed check,98.15000153,1230.25,TRUE
1781,7285-KLOTR,Female,FALSE,TRUE,FALSE,12,TRUE,TRUE,DSL,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,FALSE,Electronic check,78.84999847,876.75,FALSE
1782,0654-PQKDW,Female,FALSE,TRUE,TRUE,62,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,One year,TRUE,Bank transfer (automatic),70.75,4263.450195,FALSE
1783,7175-NTIXE,Female,FALSE,FALSE,FALSE,25,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),76.15000153,1992.949951,FALSE
1784,9796-BPKIW,Male,TRUE,FALSE,FALSE,8,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Credit card (automatic),69.94999695,562.7000122,FALSE
1785,5843-TTHGI,Female,FALSE,FALSE,FALSE,18,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,50,892.7000122,FALSE
1786,1849-RJYIG,Female,FALSE,FALSE,FALSE,8,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,60,487.75,FALSE
1787,8868-GAGIO,Male,FALSE,TRUE,FALSE,45,TRUE,TRUE,Fiber optic,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,84.55000305,3713.949951,FALSE
1788,4061-UKJWL,Male,FALSE,FALSE,FALSE,3,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,45.45000076,141.6999969,FALSE
1789,8263-QMNTJ,Male,FALSE,TRUE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Electronic check,115.5500031,8425.299805,FALSE
1790,8178-EYZUO,Male,FALSE,FALSE,FALSE,46,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,93.69999695,4154.799805,TRUE
1791,3230-JCNZS,Female,FALSE,TRUE,TRUE,71,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Two year,TRUE,Credit card (automatic),99,7061.649902,FALSE
1792,5130-IEKQT,Male,TRUE,FALSE,FALSE,25,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Month-to-month,FALSE,Mailed check,105.9499969,2655.25,TRUE
1793,3230-WYKIR,Male,FALSE,FALSE,FALSE,18,TRUE,TRUE,DSL,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Credit card (automatic),82,1425.449951,TRUE
1794,3227-WLKLI,Female,FALSE,TRUE,TRUE,65,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Bank transfer (automatic),91.55000305,5963.950195,FALSE
1795,0407-BDJKB,Male,FALSE,TRUE,FALSE,60,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,95.75,5742.899902,TRUE
1796,9600-UDOPK,Male,FALSE,TRUE,FALSE,30,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),94.05000305,2866.449951,TRUE
1797,8216-AZUUZ,Female,FALSE,TRUE,TRUE,42,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Electronic check,100.4000015,4303.649902,FALSE
1798,4074-SJFFA,Female,FALSE,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Mailed check,54.75,54.75,TRUE
1799,3269-ATYWD,Male,TRUE,FALSE,FALSE,39,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),95.65000153,3759.050049,TRUE
1800,1074-AMIOH,Female,FALSE,TRUE,TRUE,53,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),108.25,5935.100098,FALSE
1801,4910-GMJOT,Female,FALSE,FALSE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,94.59999847,94.59999847,TRUE
1802,0354-WYROK,Female,TRUE,TRUE,TRUE,31,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,98.90000153,2911.300049,TRUE
1803,7748-UMTRK,Female,TRUE,FALSE,TRUE,30,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,101.3000031,2974.5,FALSE
1804,7145-FEJWU,Female,FALSE,FALSE,TRUE,12,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,105.3000031,1275.650024,FALSE
1805,6463-MVYRY,Female,TRUE,FALSE,FALSE,57,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Two year,FALSE,Bank transfer (automatic),69.84999847,4003,FALSE
1806,3969-JQABI,Female,FALSE,TRUE,FALSE,58,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Credit card (automatic),65.25,3791.600098,FALSE
1807,5780-INQIK,Female,FALSE,FALSE,FALSE,8,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,49.40000153,408.25,FALSE
1808,7576-OYWBN,Male,TRUE,FALSE,FALSE,3,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,76.05000305,231.8000031,TRUE
1809,4526-ZJJTM,Female,TRUE,TRUE,FALSE,25,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Bank transfer (automatic),88.40000153,2191.149902,FALSE
1810,8384-FZBJK,Female,FALSE,TRUE,TRUE,57,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,100.5999985,5611.700195,FALSE
1811,3096-YXENJ,Female,FALSE,TRUE,FALSE,65,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),107.6500015,7082.850098,FALSE
1812,1265-BCFEO,Female,FALSE,TRUE,FALSE,71,TRUE,TRUE,DSL,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),80.44999695,5662.25,FALSE
1813,5837-LXSDN,Female,FALSE,TRUE,TRUE,21,TRUE,FALSE,DSL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,One year,TRUE,Credit card (automatic),58.84999847,1215.449951,FALSE
1814,5945-AZYHT,Male,FALSE,TRUE,FALSE,71,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,109.5999985,7854.149902,FALSE
1815,8325-QRPZR,Female,FALSE,FALSE,FALSE,7,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,75.15000153,525,FALSE
1816,6384-VMJHP,Female,FALSE,FALSE,FALSE,72,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Two year,TRUE,Credit card (automatic),73,5265.200195,FALSE
1817,2262-SLNVK,Female,FALSE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,70.09999847,70.09999847,FALSE
1818,7730-CLDSV,Female,FALSE,TRUE,TRUE,72,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Two year,TRUE,Bank transfer (automatic),98.65000153,7129.450195,FALSE
1819,1135-HIORI,Female,FALSE,TRUE,TRUE,64,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Electronic check,111.4499969,7266.950195,FALSE
1820,0164-APGRB,Female,FALSE,FALSE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Electronic check,114.9000015,8496.700195,FALSE
1821,6481-ESCNL,Female,FALSE,FALSE,FALSE,29,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Month-to-month,FALSE,Bank transfer (automatic),100.5500031,2878.75,FALSE
1822,1550-EENBN,Female,FALSE,FALSE,FALSE,31,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Month-to-month,FALSE,Electronic check,104.3499985,3205.600098,FALSE
1823,5539-TMZLF,Male,TRUE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,69.75,69.75,TRUE
1824,4446-BZKHU,Male,FALSE,TRUE,FALSE,61,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,105.5500031,6281.450195,TRUE
1825,5976-JCJRH,Male,FALSE,TRUE,FALSE,10,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,70.30000305,738.2000122,TRUE
1826,8198-RKSZG,Female,FALSE,TRUE,TRUE,14,TRUE,TRUE,DSL,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-month,FALSE,Credit card (automatic),80.44999695,1137.050049,FALSE
1827,0137-OCGAB,Female,FALSE,FALSE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,80.19999695,80.19999695,TRUE
1828,3351-NQLDI,Female,FALSE,TRUE,TRUE,67,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,One year,TRUE,Credit card (automatic),94.34999847,6341.450195,TRUE
1829,9297-EONCV,Female,FALSE,FALSE,FALSE,72,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),91.34999847,6697.200195,FALSE
1830,7593-JNWRU,Male,FALSE,TRUE,TRUE,6,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),44.59999847,260.7999878,TRUE
1831,3336-JORSO,Female,TRUE,FALSE,FALSE,33,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,110.4499969,3655.449951,TRUE
1832,7799-DSEWS,Male,FALSE,FALSE,FALSE,18,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,68.34999847,1299.800049,FALSE
1833,8766-PAFNE,Male,FALSE,TRUE,FALSE,71,TRUE,FALSE,DSL,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),79.09999847,5564.850098,FALSE
1834,5315-CKEQK,Male,TRUE,TRUE,TRUE,28,TRUE,TRUE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,One year,TRUE,Electronic check,51,1381.800049,FALSE
1835,3130-ICDUP,Female,FALSE,FALSE,TRUE,2,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),80.55000305,188.1000061,FALSE
1836,0820-FNRNX,Male,FALSE,TRUE,TRUE,17,TRUE,TRUE,DSL,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,66.69999695,1077.050049,FALSE
1837,0880-FVFWF,Male,FALSE,FALSE,FALSE,56,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,86.40000153,4922.399902,FALSE
1838,2792-LSHWX,Female,FALSE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,83.40000153,83.40000153,FALSE
1839,5028-GZLDO,Male,FALSE,FALSE,FALSE,2,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),70.69999695,140.6999969,TRUE
1840,0014-BMAQU,Male,FALSE,TRUE,FALSE,63,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Two year,TRUE,Credit card (automatic),84.65000153,5377.799805,FALSE
1841,6861-XWTWQ,Male,TRUE,TRUE,FALSE,7,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,99.25,665.4500122,TRUE
1842,9018-PCIOK,Female,FALSE,FALSE,FALSE,55,TRUE,FALSE,DSL,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Two year,TRUE,Mailed check,64.75,3617.100098,FALSE
1843,4837-QUSFT,Female,FALSE,TRUE,FALSE,65,TRUE,TRUE,Fiber optic,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,One year,TRUE,Bank transfer (automatic),100.1500015,6643.5,FALSE
1844,6877-TJMBR,Male,FALSE,TRUE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,84.80000305,84.80000305,TRUE
1845,0907-HQNTS,Female,TRUE,TRUE,FALSE,70,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Credit card (automatic),113,7987.600098,FALSE
1846,6769-DCQLI,Male,FALSE,FALSE,FALSE,52,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),105,5426.850098,TRUE
1847,2433-KMEAS,Male,FALSE,FALSE,FALSE,22,TRUE,TRUE,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,54.45000076,1127.349976,TRUE
1848,4391-LNRXK,Male,FALSE,FALSE,FALSE,22,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),94.94999695,2142.800049,FALSE
1849,8250-ZNGGW,Female,TRUE,FALSE,FALSE,5,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),59.90000153,287.8500061,FALSE
